Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.048980712890625;618.449628438565;-7.9132080078125E-05;3;2279;0.00497668161988258;-0.00503374122083187;100 µA
0.046539306640625;618.693769437948;-7.9010009765625E-05;3;2280;0.00497668161988258;-0.00503374122083187;100 µA
0.044097900390625;618.937910437332;-7.8887939453125E-05;3;2281;0.00497668161988258;-0.00503374122083187;100 µA
0.041656494140625;619.182051436716;-7.879638671875E-05;3;2282;0.00497668161988258;-0.00503374122083187;100 µA
0.039215087890625;619.426192436099;-7.8704833984375E-05;3;2283;0.00497668161988258;-0.00503374122083187;100 µA
0.036773681640625;619.670333435483;-7.8582763671875E-05;3;2284;0.00497668161988258;-0.00503374122083187;100 µA
0.034332275390625;619.914474434866;-7.84912109375E-05;3;2285;0.00497668161988258;-0.00503374122083187;100 µA
0.031890869140625;620.15861543425;-7.8399658203125E-05;3;2286;0.00497668161988258;-0.00503374122083187;100 µA
0.029449462890625;620.402756433634;-7.8277587890625E-05;3;2287;0.00497668161988258;-0.00503374122083187;100 µA
0.027008056640625;620.646897433017;-7.8216552734375E-05;3;2288;0.00497668161988258;-0.00503374122083187;100 µA
0.024566650390625;620.891038432401;-7.8094482421875E-05;3;2289;0.00497668161988258;-0.00503374122083187;100 µA
0.022125244140625;621.135179431784;-7.80029296875E-05;3;2290;0.00497668161988258;-0.00503374122083187;100 µA
0.019683837890625;621.379320431168;-7.794189453125E-05;3;2291;0.00497668161988258;-0.00503374122083187;100 µA
0.017242431640625;621.623461430552;-7.7850341796875E-05;3;2292;0.00497668161988258;-0.00503374122083187;100 µA
0.014801025390625;621.867602429935;-7.77587890625E-05;3;2293;0.00497668161988258;-0.00503374122083187;100 µA
0.012359619140625;622.111743429319;-7.769775390625E-05;3;2294;0.00497668161988258;-0.00503374122083187;100 µA
0.009918212890625;622.355884428702;-7.763671875E-05;3;2295;0.00497668161988258;-0.00503374122083187;100 µA
0.007476806640625;622.600025428086;-7.757568359375E-05;3;2296;0.00497668161988258;-0.00503374122083187;100 µA
0.005035400390625;622.84416642747;-7.75146484375E-05;3;2297;0.00497668161988258;-0.00503374122083187;100 µA
0.002593994140625;623.088307426853;-7.745361328125E-05;3;2298;0.00497668161988258;-0.00503374122083187;100 µA
0.000152587890625;623.332448426237;-7.7392578125E-05;3;2299;0.00497668161988258;-0.00503374122083187;100 µA
-0.002288818359375;623.57658942562;-7.7362060546875E-05;3;2300;0.00497668161988258;-0.00503374122083187;100 µA
-0.004730224609375;623.820730425004;-7.733154296875E-05;3;2301;0.00497668161988258;-0.00503374122083187;100 µA
-0.007171630859375;624.064871424388;-7.72705078125E-05;3;2302;0.00497668161988258;-0.00503374122083187;100 µA
-0.009613037109375;624.309012423771;-7.7239990234375E-05;3;2303;0.00497668161988258;-0.00503374122083187;100 µA
-0.012054443359375;624.553153423155;-7.720947265625E-05;3;2304;0.00497668161988258;-0.00503374122083187;100 µA
